customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
cust1978,male,0,no,yes,65,no,no phone service,dsl,no,no,yes,no,yes,yes,month-to-month,yes,bank transfer,106.48,6921.2,no
cust1979,female,0,yes,yes,44,no,no phone service,fiber optic,yes,yes,no,no,yes,no,month-to-month,no,mailed check,29.08,1279.52,yes
cust1980,male,0,yes,no,63,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer,104.16,6562.08,no
cust1981,female,0,yes,no,46,no,no phone service,dsl,no,no,yes,no,no,yes,one year,no,credit card,83.46,3839.16,yes
cust1982,female,0,yes,no,19,no,no phone service,fiber optic,yes,no,yes,yes,yes,no,month-to-month,yes,credit card,32.88,624.72,no
cust1983,male,1,yes,no,64,yes,yes,fiber optic,no,no,no,no,yes,yes,one year,yes,mailed check,46.18,2955.52,yes
cust1984,female,0,yes,no,71,yes,yes,fiber optic,no,yes,yes,yes,no,no,two year,yes,credit card,88.92,6313.32,yes
cust1985,female,0,no,no,50,no,no phone service,fiber optic,yes,no,yes,no,yes,no,one year,no,mailed check,100.34,5017.0,yes
cust1986,female,0,no,yes,63,yes,no,fiber optic,no,no,yes,no,yes,no,one year,yes,mailed check,104.81,6603.03,no
cust1987,female,0,no,no,41,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer,74.38,3049.58,yes
cust1988,male,0,no,no,7,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,73.46,514.22,no
cust1989,male,1,yes,yes,9,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card,88.42,795.78,yes
cust1990,female,1,yes,yes,4,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card,97.77,391.08,no
cust1991,male,0,no,yes,49,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,37.06,1815.94,yes
cust1992,male,1,no,no,6,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card,93.98,563.88,yes
cust1993,male,0,no,yes,21,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer,54.17,1137.57,yes
cust1994,male,1,no,yes,15,no,no phone service,fiber optic,no,yes,yes,yes,no,no,month-to-month,no,mailed check,58.38,875.7,yes
cust1995,male,1,no,no,67,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card,27.77,1860.59,no
cust1996,female,0,no,no,66,yes,no,fiber optic,no,yes,yes,yes,no,yes,one year,yes,electronic check,78.84,5203.44,no
cust1997,male,1,no,no,56,no,no phone service,dsl,yes,no,yes,no,yes,yes,month-to-month,no,electronic check,29.34,1643.04,yes
cust1998,male,1,no,no,68,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,111.31,7569.08,yes
cust1999,male,0,yes,yes,32,yes,yes,fiber optic,no,yes,yes,yes,no,yes,one year,no,credit card,82.1,2627.2,no
cust2000,male,0,yes,no,66,no,no phone service,dsl,yes,yes,yes,yes,no,yes,one year,no,credit card,119.03,7855.98,no
cust2001,female,1,yes,yes,29,no,no phone service,dsl,no,yes,no,no,yes,no,one year,yes,electronic check,44.57,1292.53,no
cust2002,female,1,yes,no,66,yes,no,fiber optic,no,yes,yes,no,yes,yes,two year,yes,credit card,87.96,5805.36,yes
cust2003,female,1,no,yes,34,yes,yes,fiber optic,no,yes,no,yes,no,no,one year,yes,credit card,116.44,3958.96,no
cust2004,female,0,yes,no,27,yes,no,fiber optic,no,yes,no,no,yes,yes,one year,no,mailed check,49.86,1346.22,yes
cust2005,male,1,no,no,60,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card,29.63,1777.8,no
cust2006,female,1,yes,no,39,yes,yes,dsl,no,yes,no,no,yes,no,month-to-month,yes,credit card,83.4,3252.6,yes
cust2007,male,1,no,yes,44,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,56.61,2490.84,no
cust2008,male,0,no,yes,36,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer,47.31,1703.16,yes
cust2009,male,0,yes,yes,19,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card,119.36,2267.84,yes
cust2010,male,0,yes,no,45,yes,yes,dsl,yes,yes,yes,no,no,no,one year,yes,mailed check,95.41,4293.45,no
cust2011,male,0,no,yes,21,yes,yes,dsl,yes,no,no,yes,yes,no,one year,no,electronic check,68.54,1439.34,no
cust2012,female,1,no,no,23,no,no phone service,dsl,yes,yes,yes,yes,yes,no,one year,no,electronic check,25.0,575.0,yes
cust2013,female,0,no,no,27,no,no phone service,fiber optic,no,yes,no,no,yes,yes,one year,no,mailed check,39.16,1057.32,no
cust2014,female,1,yes,no,72,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer,49.88,3591.36,yes
cust2015,female,1,yes,yes,19,yes,no,fiber optic,yes,yes,yes,no,no,yes,month-to-month,yes,credit card,68.72,1305.68,yes
cust2016,male,1,no,no,41,yes,no,fiber optic,yes,yes,yes,yes,no,yes,two year,yes,credit card,69.72,2858.52,yes
cust2017,female,1,yes,yes,26,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,22.47,584.22,no
cust2018,male,0,no,no,28,no,no phone service,dsl,no,yes,no,yes,yes,no,month-to-month,no,electronic check,114.34,3201.52,no
cust2019,female,0,yes,no,64,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,74.28,4753.92,yes
cust2020,male,0,yes,no,68,no,no phone service,fiber optic,yes,yes,yes,no,no,no,two year,yes,bank transfer,21.97,1493.96,yes
cust2021,male,0,yes,yes,51,no,no phone service,dsl,yes,no,yes,yes,no,yes,one year,yes,electronic check,90.13,4596.63,yes
cust2022,female,0,yes,yes,48,yes,yes,dsl,no,no,yes,yes,yes,no,two year,yes,bank transfer,27.14,1302.72,no
cust2023,male,1,yes,no,10,yes,yes,fiber optic,no,yes,yes,yes,no,yes,month-to-month,no,bank transfer,92.12,921.2,yes
cust2024,male,0,no,yes,39,yes,no,dsl,no,no,yes,yes,no,yes,month-to-month,yes,electronic check,90.15,3515.85,yes
cust2025,female,0,no,yes,19,yes,yes,dsl,no,no,yes,yes,yes,yes,month-to-month,no,bank transfer,118.49,2251.31,yes
cust2026,male,0,yes,no,64,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,54.2,3468.8,yes
cust2027,female,0,no,no,19,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer,34.43,654.17,no
cust2028,female,1,no,yes,62,no,no phone service,fiber optic,no,yes,yes,yes,no,yes,month-to-month,no,bank transfer,29.19,1809.78,yes
cust2029,female,1,yes,no,13,yes,no,fiber optic,yes,yes,yes,no,no,yes,month-to-month,no,electronic check,27.17,353.21,yes
cust2030,male,1,no,no,25,no,no phone service,fiber optic,yes,yes,no,yes,yes,no,one year,no,bank transfer,101.03,2525.75,yes
cust2031,male,1,yes,yes,42,yes,yes,dsl,yes,no,yes,no,no,yes,month-to-month,no,bank transfer,91.85,3857.7,yes
cust2032,male,1,no,yes,39,yes,yes,fiber optic,no,no,yes,yes,yes,no,one year,yes,credit card,117.59,4586.01,no
cust2033,female,0,no,no,30,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer,50.92,1527.6,yes
cust2034,male,1,no,yes,5,yes,no,dsl,no,no,yes,no,no,yes,one year,yes,mailed check,100.31,501.55,no
cust2035,female,1,no,yes,18,yes,yes,fiber optic,no,no,no,yes,yes,no,month-to-month,no,bank transfer,29.3,527.4,yes
cust2036,female,1,no,no,21,yes,no,dsl,yes,yes,yes,yes,yes,no,one year,no,mailed check,110.39,2318.19,no
cust2037,male,0,no,no,50,no,no phone service,dsl,no,no,no,yes,no,no,month-to-month,yes,electronic check,25.18,1259.0,yes
cust2038,female,0,no,no,6,no,no phone service,dsl,no,no,yes,yes,no,no,month-to-month,no,electronic check,98.79,592.74,no
cust2039,male,1,yes,no,50,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,two year,yes,credit card,50.74,2537.0,no
cust2040,male,0,yes,yes,66,yes,no,dsl,no,yes,yes,no,no,no,month-to-month,yes,electronic check,38.12,2515.92,no
cust2041,male,0,yes,yes,1,no,no phone service,dsl,yes,yes,no,no,yes,yes,month-to-month,no,mailed check,90.45,90.45,no
cust2042,male,1,yes,no,57,no,no phone service,dsl,no,yes,yes,no,yes,no,month-to-month,yes,electronic check,109.59,6246.63,yes
cust2043,male,0,no,no,30,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,96.41,2892.3,no
cust2044,female,0,no,no,58,no,no phone service,fiber optic,yes,yes,yes,yes,yes,yes,month-to-month,yes,bank transfer,51.31,2975.98,yes
cust2045,female,0,no,no,52,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,55.36,2878.72,yes
cust2046,female,1,yes,yes,37,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,no,mailed check,38.93,1440.41,yes
cust2047,male,1,yes,yes,48,yes,no,dsl,no,yes,yes,yes,no,yes,two year,yes,mailed check,102.41,4915.68,yes
cust2048,male,1,yes,no,1,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,electronic check,30.71,30.71,yes
cust2049,male,0,no,no,19,no,no phone service,dsl,yes,yes,no,yes,no,yes,one year,no,mailed check,110.32,2096.08,no
cust2050,female,1,yes,yes,46,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,80.11,3685.06,yes
cust2051,male,0,no,yes,67,no,no phone service,dsl,yes,no,no,no,no,no,two year,no,electronic check,78.89,5285.63,no
cust2052,female,0,yes,yes,2,yes,yes,dsl,yes,no,no,no,no,yes,one year,no,credit card,103.78,207.56,yes
cust2053,female,0,no,yes,56,no,no phone service,dsl,no,no,no,no,no,no,two year,yes,credit card,86.75,4858.0,yes
cust2054,male,1,yes,no,17,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,50.42,857.14,no
cust2055,male,1,no,yes,22,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,no,electronic check,54.95,1208.9,yes
cust2056,female,1,yes,yes,27,yes,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,no,bank transfer,37.31,1007.37,no
cust2057,male,1,yes,yes,55,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,no,credit card,66.41,3652.55,yes
cust2058,female,0,no,no,32,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,31.02,992.64,no
cust2059,male,1,no,no,60,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card,85.3,5118.0,yes
cust2060,male,0,yes,yes,28,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card,36.92,1033.76,no
cust2061,female,1,no,yes,28,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card,106.39,2978.92,no
cust2062,male,1,yes,no,25,yes,yes,fiber optic,yes,no,no,yes,yes,yes,one year,no,mailed check,90.05,2251.25,no
cust2063,female,1,no,no,26,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,109.15,2837.9,yes
cust2064,male,0,yes,yes,71,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card,28.7,2037.7,no
cust2065,female,0,no,no,17,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card,99.85,1697.45,yes
cust2066,female,0,yes,yes,7,no,no phone service,dsl,yes,yes,yes,yes,no,no,one year,no,electronic check,108.08,756.56,no
cust2067,male,0,yes,no,56,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,24.46,1369.76,yes
cust2068,female,0,yes,yes,64,yes,yes,dsl,no,no,no,no,no,no,one year,yes,bank transfer,119.91,7674.24,yes
cust2069,male,1,no,yes,20,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card,50.06,1001.2,yes
cust2070,male,0,yes,no,38,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,41.17,1564.46,yes
cust2071,male,0,no,yes,58,no,no phone service,dsl,yes,no,no,yes,no,yes,two year,yes,mailed check,61.49,3566.42,no
cust2072,female,0,no,no,16,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.86,333.76,no
cust2073,female,0,no,no,51,no,no phone service,dsl,no,no,yes,yes,no,no,one year,yes,bank transfer,108.59,5538.09,no
cust2074,male,1,yes,no,27,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card,46.85,1264.95,no
cust2075,male,0,no,yes,51,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,electronic check,72.16,3680.16,yes
cust2076,female,1,no,yes,16,no,no phone service,dsl,yes,no,no,yes,no,yes,month-to-month,yes,mailed check,82.36,1317.76,no
cust2077,male,1,no,yes,60,yes,no,fiber optic,no,yes,yes,yes,no,no,one year,yes,bank transfer,99.11,5946.6,yes
cust2078,male,1,yes,no,40,yes,no,dsl,yes,no,yes,no,yes,no,month-to-month,no,credit card,45.02,1800.8,no
cust2079,female,0,no,yes,67,yes,yes,fiber optic,yes,no,yes,no,yes,no,one year,no,mailed check,91.71,6144.57,yes
cust2080,male,1,no,yes,2,yes,no,dsl,yes,yes,no,yes,no,no,one year,yes,bank transfer,31.77,63.54,yes
cust2081,female,0,no,yes,48,no,no phone service,fiber optic,yes,no,no,yes,yes,yes,month-to-month,no,electronic check,90.42,4340.16,yes
